34|34|1|"做学问首先是有一说一，实事求是，尊重原始实验数据的真实性。在诚实做研究的前提下，对具体实验结果的分析、理解有______甚至错误是很常见的，这是科学发展的正常过程。可以说，许多学术论文的分析、结论和讨论都存在不同程度的_____，越是______的科学研究，越容易出现错误理解和错误结论。依次填入划横线部分最恰当的一项是（  ）
"|异议  弱点  复杂|偏差  瑕疵  前沿|意见  局限  真实|争议  错误  严谨|B|根据“甚至错误”可知，第一空需填入一个与“错误”词意相近但语义较轻的词语，“偏差”最为恰当。“异议”、“意见”词义过轻，“争议”过重，因此排除A、C、D三项。将“瑕疵”、“前沿”分别代入第二空与第三空，符合句意。因此B项正确。|||||||言语理解与表达|未完成||单选||0
35|35|1|我们如今有铺天盖地的新信息需要去消化和记忆。互联网、移动电话、电视和其它电子产品里，都_____地涌现出新鲜事物。当不同信息同时涌现在记忆中，人们会无法______出与当前目标不相关的信息，甚至还会禁不住去思考那些尚未开始做的事情，于是会出现______。依次填入划横线部分最恰当的一项是（  ）|滔滔不竭  挑选  杞人忧天|源源不断  筛选  顾此失彼|层出不穷  甄选  急于求成|络绎不绝  遴选  应接不暇|B|“络绎不绝”形容行人车马来来往往，接连不断，与句意不符，排除D项。“杞人忧天”比喻不必要的或缺乏根据的忧虑和担心，不合句意，排除A项。“甄选”指在审查的基础上进行选择。“筛选”指去掉不需要的，留下需要的。根据“与当前目标不相关的信息”可知，“筛选”更恰当。因此B项正确。|||||||言语理解与表达|未完成||单选||0
36|36|1|怎么才能让老板给自己加薪？职场上最纠结的事情莫过于此。可是偏偏就有人______，幽默地给我们做出了榜样。漫画《老板，求加薪》中给我们列出了加薪三十六计，从借刀杀人到______，书中的妙计连连，让人忍俊不禁。虽然都是些_______的招式，但或许你的加薪之道就在其中。依次填入划横线部分最恰当的一项是（  ）|知难而上  两面三刀  出人意表|激流勇进  鼠头舔蜜  出奇制胜|游刃有余  代人捉刀  鸡鸣狗盗|举重若轻  笑里藏刀  剑走偏锋|D|“知难而上”、“激流勇进”都表示不怕困难，奋勇前行的意思。根据“幽默地给我们做出了榜样”，可知这些人将让老板给自己加薪这个难题处理的很好，所以“知难而进”与“激流勇进”都不合句意，排除A、B两项。看第三空，“鸡鸣狗盗”指偷偷摸摸的行为，具有明显的贬义，而句意是一种较为客观的态度，因此排除C项。D项的“剑走偏锋”更恰当。因此D项正确。|||||||言语理解与表达|未完成||单选||0
37|37|1|可以毫不夸张地说，每一个老字号背后都是道不尽的_______，数不清的传奇风流。但是有的地方的老字号或者消失或者______，唯独广州的中药老字号不仅数量多，而且各个越活越年轻，这其实与广州人对中医药文化的推崇和信任______。依次填入划横线部分最恰当的一项是（  ）|人生百态  朝不保夕  息息相通|心酸无奈  岌岌可危  休戚相关|沧海桑田  危在旦夕  休戚与共|苦心孤诣  奄奄一息  息息相关|D|“休戚相关”、“休戚与共”都指忧喜、祸福彼此共同承担，形容关系密切，利害相同。二者强调双方有共同的利害关系，与句意不符，排除B、C两项。“朝不保夕”形容形势危急，难以预料。“奄奄一息”指只剩下一口气，形容临近死亡。根据“或者消失”，第二空应填入与之意思相近的词语，“奄奄一息”更恰当。因此D项正确。|||||||言语理解与表达|未完成||单选||0
38|38|1|“达”意在显贵，无论处在什么样的社会形态和社会阶段，所谓“达者”始终只占少数。如果“穷者”只顾自己的______，只有占社会成员少数的“达者”才“兼济天下”，那么当今社会的风气不可想象。如果团结互助、志愿服务的社会风气只依靠占少数的“显达”成员来______，那么和谐社会、社会主义现代化建设只能是______。依次填入划横线部分最恰当的一项是（  ）|涵养  承受  梦想|修养  承担  空谈|教养  负责  幻想|教养  负责  幻想|B|根据“‘达者’才‘兼济天下”，可知第一空填入“修养”、“涵养”符合语境，所以排除C、D两项。“和谐社会、社会主义现代化建设只能是”可知，第三空应填入一个表示负面意思的词语，排除A项。因此B项正确。|||||||言语理解与表达|未完成||单选||0
39|39|1|早在几千年前，人们已开始利用酵母来制作发酵产品。最早在市场上销售的产品是酵母泥，它的发酵速度快，但______和使用不便，产品的商业化受到了一定的______。从销售酵母泥算起，酵母制造工业已有200余年的历史了。酵母现已成为世界上研究最多的微生物之一，是当今生物技术产品研究开发的_______。依次填入划横线部分最恰当的一项是（  ）|保存  影响  支柱|运输  限制  热点|销售  阻碍  关键|制作  干扰  难点|B|从第三空入手，根据“酵母现已成为世界上研究最多的微生物之一”可知，“热点”符合句意。将“运输”、“限制”分别代入第二空和第三空，符合句意，因此B项正确。|||||||言语理解与表达|未完成||单选||0
40|40|1|"创新路上，中国科技正不断向各种高度、深度和广度______。而“精度”的意义在于，它既是科技创新的目标，也是______科技创新质量的标尺，神九展现的“中国精度”，实质上是创新______的结果，更是不断追求创新的号角。
"|拓展  衡量  推动|扩大  考量  拉动|延伸  丈量  驱动|发展  考察  促进|A|“延伸”指延长。根据“高度、深度、广度”可知，“延伸”最恰当。与“标尺”搭配，“丈量”更合适。因此A项正确。|||||||言语理解与表达|未完成||单选||0
41|41|1|"先秦儒家的“人情—秩序”理论一方面确实存在压抑人性、压抑情感的消极因素；另一方面，我们也不能否认其正面价值，它是站在治世的高度探寻人生修养之艺术，将个体性情自由与群体政治需要融为一体，把情感发动与秩序建构统一起来，为治世之道开出了一剂良方。先秦儒家的这种治世理论对于当下的和谐社会建设不无有益的启示。如今，我们在强调个性自由的同时，也应当为这种自由设定一个边界：社会和谐。唯有如此，个体真性情的发动才能具有合理性与正当性，个体与社会才能达成统一，而这正是和谐社会建立的根基。
这段文字主要是说明先秦儒家“人情—秩序”理论的（  ）"|时代特征|现实意义|独特价值|深远影响|B|文段介绍了“人情──秩序”理论正反两方面的作用。但根据“为治世之道开出了一剂良方”、“对于当下的和谐社会建设不无有益的启示”可知，文段主要强调先秦儒家“人情──秩序”理论的正面价值，而且是对当下的启示。因此“现实意义”最具概括力，B项正确。|||||||言语理解与表达|未完成||单选||0
42|42|1|"生命是如此的复杂，以至于几乎每一位生物学家都只能在一个很小的领域进行探索。尽管在每一个领域都产生了大量的描述性数据，但是科学家能够从这些海量的数据中得出一个整体的概念吗？例如，生物是如何运作的？系统生物学这门正在形成的学科为回答这些问题提供了一些希望。它试图把生物学的各个分支联系起来，利用数学、工程和计算机科学的方法让生物学研究更加量化。不过，现在还无法得知这些方法是否能够最终让科学家理解生物运作的整体图景。
这段文字意在说明（  ）"|获取描述性数据是生物研究的必要条件|系统生物学为解开生命之谜提供了可能|如何从生物学数据中得到生命全景还是未知|对生物运作的整体图景进行科学解释即将成为现实|C|文段只谈到“在每一个领域都产生了大量的描述性数据”这一客观事实，无法推出“获取描述性数据是生物研究的必要条件”，A项错误。B项的“解开生命之谜”无从得出。根据“现在还无法得知这些方法是否能够最终让科学家理解生物运作的整体图景”，可知D项推断错误。文段主要强调生命的复杂性，而研究者都只能探索一个小领域，以致还无法得知生命全景，因此C项正确。|||||||言语理解与表达|未完成||单选||0
43|43|1|"页岩气燃料因价格便宜和洁净，现已成为许多国家政府、石油公司以及地质勘探和开采公司的重点研究目标。预计中国未动用的页岩气储量比普通天然气多10倍，比美国的储量还高。美国对页岩气的使用已走在了前面，一些专家表示，页岩气可能帮助美国摆脱对进口能源的依赖。21世纪初，页岩气使用只占美国天然气总量的1%。而今天已占到25%，以后还可能再增加。然而，这并不意味着中国可以复制美国的过程。亚洲的地质情况与美洲有很大差别，而且每个国家开发页岩气所需要解决的问题都是不同的，必须考虑诸如页岩中气的含量，施工成本、后勤保障，以及地质和地球化学等参数。
根据这段文字，下列说法正确的是（  ）"|中国页岩气燃料的储量居世界第一位|页岩气燃料开采时对生态环境破坏不大|地质条件决定了各国页岩气开发的独特性|目前世界各国都在加大对页岩气的开采投入|C|文段只谈到中国的页岩“比美国的储量还高”，据此无法推出“中国页岩气燃料的储量居世界第一位”，A项错误。文段并没有讨论页岩气的开采与生态环境的关系，B项无中生有。文段只谈到世界各国都在对页岩气进行重点研究，但并没有提及“世界各国都在加大对页岩气的开采投入”，D项曲解文义。根据文段最后一句可知C项正确。|||||||言语理解与表达|未完成||单选||0
44|44|1|"中华人民共和国老年人权益保障法（修订草案）》明确规定，赡养人应履行对老年人经济上供养、生活上照料和精神上慰藉的义务，照顾老年人的特殊需求。应当关心老年人的精神需求，不得忽视、冷落老年人，与老年人分开居住的赡养人，应当经常看望或者问候老年人。而专家表示，应当大力倡导赡养人经常看望慰问老人，但如何入法，语言上要仔细推敲。
下列作为选文标题最恰当的一项是（  ）"|请关注老年人的精神赡养|“常回家看看”如何入法|精神赡养是道德更是法律|“常回家看看”或入法律|B|文段首先引用《中华人民共和国老年人权益保障法（修订草案）》的有关规定，最后提出观点，“但如何入法，语言上要仔细推敲”。因此排除A、C两项，D项“或入法律”表述不准确。因此B项正确。|||||||言语理解与表达|未完成||单选||0
45|45|1|"我磕磕绊绊地走在村庄里，似乎仅仅听到了自己的脚步声和喘息。两堵泥墙的夹缝偶尔闪出一条窄窄的小巷，光滑的石板路笔直地伸入纵深之后一折绕走了。巷子尽头的泥墙有一扇小小的石窗，窗内乌黑一片。沿途遇见了若干倒塌的院落，阳光之下芳草萋萋，几堵孤立的残墙缄默不语，两扇开始朽烂的门板黯然歪倒在地。随行的朋友从路上捡起一根竹条，说下一个路口的几条狗十分凶悍。话音未落，一群大大小小的黄狗雄赳赳地冲出来，拥挤在路口伸长脖子狂吠，仿佛他们才是这些房子的真正主人。
这段文字最合适的标题是（  ）"|孤独的村庄|原始的村庄|宁静的村庄|落寞的村庄|D|“根据“倒塌的院落”、“几堵孤立的残墙”、“朽烂的门板”可知，“落寞”更符合文段的语境。A项的“孤独”与C项的“宁静”都不够准确，B项的“原始”则无从体现，因此D项正确。|||||||言语理解与表达|未完成||单选||0
46|46|1|"有着36亿年历史的细菌是整个生命史中的耐力冠军，是地球上最大的“适者”。在很多学者看来，无论将来人类将如何统治地球，细菌地位的改变仍然无法想象。它们的数量居于压倒性地位，种类之繁无可匹敌；它们的生活环境极为广泛，代谢模式又无可比拟。人类对于环境的破坏性行为可能招致自身的毁灭，但对于种类繁多的细菌来说却毫无影响。
这段文字意在强调："|微小的细菌相对于人类来说生命力更强|地球的自然环境最适宜于细菌生长繁殖|细菌的生存繁殖远远超出了人们的想象|遵循自然规律才是人类的生存发展之道|A|B项的“自然环境”与D项的“自然规律”均未体现。C项“超出人们的想象”无从体现。文段主要从细菌的“种类之繁无可匹敌”与“代谢模式又无可比拟”两方面说明细菌的生命力很强，因此A项正确。|||||||言语理解与表达|未完成||单选||0
47|47|1|"市场经济以自愿交易为基础，交易即产权的交换，交易顺利完成的前提是产权的界定和保护。若无产权保护，市场就有可能变成战场，侵占将取代互利，成为配置资源的主要方式。若想防止暴力配置资源，社会必须保护产权和保证契约的执行，这就需要一个完善的法律体系，法律的作用是惩罚侵权者和违约者。
这段文字意在说明："|产权受到法律保护市场经济才能够正常运行|制定产权保护的相关法律可以有效惩治侵权|市场经济发展的前提是遵循公平互利的原则|资源有效配置应从产权的界定和保护入手|A|最后一句是主旨句，强调产权受到法律保护的重要性，只有这样才能确保市场经济的正常运行。A项是主旨句的同义替换，正确。B、C、D三项都不是文段的重点。|||||||言语理解与表达|未完成||单选||0
48|48|1|"所谓声誉，实际上是企业利益相关者对企业过去在市场交易中的表现的评价。声誉良好的企业，意味着在与利益相关者交易的历史中，扮演着可以信赖的伙伴角色。个人或者组织选择自己的交易对象，      ______。因此，那些有着良好信用记录的企业，将更多地获得利益相关方的青睐，而且彼此的交易更倾向于继续发展下去，而不是“一锤子买卖”。
填入划横线部分最恰当的一句是（  ）"|往往取决于企业在行业中的地位和影响力|是凭借自己或者他人的交易经验来进行判断的|需要考虑双方企业发展的切实需要|合作对象的知名度是其首要考虑的因素|B|根据横线前的“交易的历史”以及横线之后的“良好信用记录”，可知横线处应填入“交易”相关的内容，而“交易经验”能很好地将“交易”与“良好信用记录”衔接起来，因此B项正确。|||||||言语理解与表达|未完成||单选||0
49|49|1|"每个人的德性都与公共生活紧密相关。现代国家中的公民，是构成社会的基本分子，离不开公共生活。公共生活的重要部分之一，就是完全超越利己动机的公益慈善。事实上，追问人的本性，每个社会成员都有向善、为善的一面。与其说这是完成他的社会责任，不如说这会给他带来助人的喜悦和欢愉。这既是本性，也是权利。那种片面地将公益慈善视为社会精英特权或某些组织禁脔的思想，是无视人之本性的陋见，不利于公共伦理和公共道德的形成，是阻碍现代公民意识生成的绊脚石。
这段文字意在强调（  ）"|德性与公共生活紧密相关    |行善给人带来喜悦和欢愉|做善事是社会成员的权利|不正确的慈善观危害甚大|C|根据“事实上”，该词后面的内容是重点。文段的主旨句是善行这“既是本性，也是权力”。因此C项正确。|||||||言语理解与表达|未完成||单选||0
50|50|1|"①据此，洪堡提出了青藏高原“热岛效应”理论
②这不符合常理
③早在18世纪末，德国科学家洪堡就发现，赤道附近的高山雪线，比中纬度的青藏高原许多高山的雪线低200米左右
④故其热量较同纬度、同海拔高度的其他地区高得多，甚至比赤道附近的同海拔地区也要高得多
⑤对流层大气的主要直接热源是地面，青藏高原由于下垫面大面积提升，相当于把“火炉”升高了
⑥由于赤道地区热量较高，高山雪线通常应该从赤道向两极递降，到极地附近降至海平面
将以上6个句子重新排列，语序正确的是（  ）"|③②⑥①⑤④|③①⑤④②⑥|⑥②③①⑤④ |⑥②③⑤④①|A|根据选项，比较③句和⑥句。③句介绍了德国科学家洪堡的发现，⑥句属于具体分析，很明显③句更适合做首句，排除C、D两项。比较A、B两项，①句是一个结论，②句是一种评价。显然③句后接②句更合理，排除B项。将A项代入验证，语句通顺，逻辑清楚。因此A项正确。|||||||言语理解与表达|未完成||单选||0
51|51|1|"①上个世纪30年代，徽州的一些文献陆续流往杭州、南京等地
②抗战结束之初，历史学家方豪在南京购得一批徽州文书，于上世纪70年代撰写并发表了十几篇论文，这是目前所知学术界对徽州文书的第一次收集
③徽州文书是徽州民众在日常生活、商业活动和其他社会活动中形成的原始档案
④目前所知从徽州外流最早的文书，是现藏于美国哈佛大学燕京图书馆的明代歙县方氏信函700通。这批尺牍在晚清光绪以前就已流入日本
⑤随着时代的变迁，这些文书档案逐渐散落出来
⑥它们原先主要保存在私人手中，还有的保存于祠堂、文会等各类基层组织的管理者手中
将以上6个句子重新排列，语序正确的是（  ）"|②③⑥⑤④①|②③⑤④⑥①|③①⑥⑤④②|③⑥⑤④①②|D|根据选项，比较②句和③句，②句介绍了关于徽州文书的历史研究与收集情况。③句是对徽州文书这一概念的定义。显然应该先介绍概念，然后再介绍其研究与收集情况。③句更适合做首句，排除A、B两项。比较C、D两项，⑥句说明徽州文书“原先主要保存在私人手中”，①句讲述的是“上个世纪30年代”徽州文书的流传。根据时间和逻辑顺序，应是先保存，后流传，⑥句应在①句之前，排除C项。将D项代入验证，语句通顺，逻辑清楚。因此D项正确。|||||||言语理解与表达|未完成||单选||0
